recall,precision
0.9984251968503937,0.5212863146354832
0.9984251968503937,0.5213339424394701
0.9984251968503937,0.5213815789473685
0.9984251968503937,0.5214292241615645
0.9984251968503937,0.5214768780844452
0.9984251968503937,0.5215245407183987
0.9984251968503937,0.5221927335956804
0.9984251968503937,0.5222405271828665
0.9984251968503937,0.5222883295194508
0.9984251968503937,0.522336140607836
0.9984251968503937,0.5223839604504257
0.9984251968503937,0.5227189446683767
0.9984251968503937,0.5227668346312414
0.9984251968503937,0.5228147333699835
0.9984251968503937,0.5228626408870155
0.9984251968503937,0.5229105571847508
0.9984251968503937,0.5229584822656035
0.9984251968503937,0.523006416131989
0.9984251968503937,0.5230543587863232
0.9984251968503937,0.5231502704685065
0.9984251968503937,0.523198239501192
0.9984251968503937,0.5232462173314993
0.9984251968503937,0.5232942039618489
0.9984251968503937,0.523342199394662
0.9984251968503937,0.523390203632361
0.9984251968503937,0.523534269199009
0.9984251968503937,0.5235823086804918
0.9984251968503937,0.5236303569789851
0.9984251968503937,0.5236784140969163
0.9984251968503937,0.5237745548008078
0.9984251968503937,0.5238226383916277
0.9984251968503937,0.5238707308116048
0.9984251968503937,0.5239188320631715
0.9984251968503937,0.5240631888317414
0.9984251968503937,0.5241113254340038
0.9984251968503937,0.5241594708800293
0.9984251968503937,0.5242076251722554
0.9984251968503937,0.5242557883131201
0.9984251968503937,0.524303960305063
0.9984251968503937,0.5243521411505238
0.9984251968503937,0.5244003308519437
0.9984251968503937,0.5244485294117647
0.9984251968503937,0.5244967368324295
0.9984251968503937,0.5245449531163817
0.9984251968503937,0.524593178266066
0.9984251968503937,0.5246414122839279
0.9984251968503937,0.5247379069339709
0.9984251968503937,0.5247861675710476
0.9984251968503937,0.5248344370860927
0.9984251968503937,0.5249310027598896
0.9984251968503937,0.524979298923544
0.9984251968503937,0.5251242407509663
0.9984251968503937,0.5251725724804418
0.9984251968503937,0.5253659883988583
0.9984251968503937,0.525414364640884
0.9984251968503937,0.5254627497927986
0.9984251968503937,0.5255111438570639
0.9984251968503937,0.5256079587324981
0.9984251968503937,0.5256563795485951
0.9984251968503937,0.5257048092868989
0.9984251968503937,0.5257532479498757
0.9984251968503937,0.5258016955399927
0.9984251968503937,0.525995575221239
0.9984251968503937,0.5260440674840969
0.9984251968503937,0.5260925686889176
0.9984251968503937,0.5261410788381743
0.9984251968503937,0.5261895979343416
0.9984251968503937,0.5270644744134491
0.9984251968503937,0.5271131639722864
0.9984251968503937,0.5271618625277162
0.9984251968503937,0.5272105700822323
0.9984251968503937,0.5272592866383293
0.9984251968503937,0.5273080121985029
0.9984251968503937,0.5274054903410667
0.9984251968503937,0.5274542429284526
0.9984251968503937,0.5275030045299066
0.9984251968503937,0.527551775147929
0.9984251968503937,0.5276005547850208
0.9984251968503937,0.5276493434436841
0.9984251968503937,0.5276981411264219
0.9984251968503937,0.5277469478357381
0.9984251968503937,0.5277957635741375
0.9984251968503937,0.5278445883441258
0.9984251968503937,0.5278934221482098
0.9984251968503937,0.5279422649888971
0.9984251968503937,0.5279911168686963
0.9984251968503937,0.5280399777901166
0.9984251968503937,0.5280888477556687
0.9984251968503937,0.5281377267678637
0.9984251968503937,0.5281866148292141
0.9984251968503937,0.528235511942233
0.9984251968503937,0.5282844181094343
0.9984251968503937,0.5283333333333333
0.9984251968503937,0.5285780453913849
0.9984251968503937,0.528627015008338
0.9984251968503937,0.5287249814677539
0.9984251968503937,0.5287739783152627
0.9984251968503937,0.528822984244671
0.9984251968503937,0.528871999258504
0.9984251968503937,0.5289210233592881
0.9984251968503937,0.5289700565495504
0.9984251968503937,0.5290190988318191
0.9984251968503937,0.5290681502086231
0.9984251968503937,0.5291172106824926
0.9984251968503937,0.5291662802559585
0.9984251968503937,0.5292153589315526
0.9984251968503937,0.5292644467118078
0.9984251968503937,0.5293135435992579
0.9984251968503937,0.5293626495964375
0.9984251968503937,0.5294117647058824
0.9984251968503937,0.529460888930129
0.9984251968503937,0.5295591647331787
0.9984251968503937,0.5296083163170596
0.9984251968503937,0.5298050139275766
0.9984251968503937,0.5298542111616678
0.9984251968503937,0.5299034175334324
0.9984251968503937,0.5299526330454165
0.9984251968503937,0.5303466864950274
0.9984251968503937,0.5303959843837145
0.9984251968503937,0.530741326388243
0.9984251968503937,0.5308400781468043
0.9984251968503937,0.5308894678079643
0.9984251968503937,0.5309388666604634
0.9984251968503937,0.5309882747068677
0.9984251968503937,0.531037691949744
0.9984251968503937,0.5310871183916605
0.9984251968503937,0.5311365540351857
0.9984251968503937,0.5311859988828896
0.9984251968503937,0.5312354529373429
0.9984251968503937,0.5312849162011173
0.9984251968503937,0.5313343886767855
0.9984251968503937,0.5314828614008942
0.9984251968503937,0.5316809541557957
0.9982502187226596,0.5317364153229565
0.9982502187226596,0.531785980611484
0.9982502187226596,0.5318355551412324
0.9982502187226596,0.5318851389147865
0.9980752405949256,0.5319406882402313
0.9980752405949256,0.531990300317105
0.9980752405949256,0.5320399216490999
0.9980752405949256,0.5320895522388059
0.9980752405949256,0.5321391920888142
0.9980752405949256,0.5321888412017167
0.9980752405949256,0.5322384995801064
0.9980752405949256,0.5322881672265771
0.9980752405949256,0.5323378441437238
0.9980752405949256,0.5323875303341422
0.9980752405949256,0.5324372258004294
0.9980752405949256,0.5324869305451829
0.9980752405949256,0.5325366445710018
0.9980752405949256,0.5325863678804855
0.9980752405949256,0.532636100476235
0.9980752405949256,0.5326858423608517
0.9980752405949256,0.532984488880583
0.9980752405949256,0.5330342958602
0.9980752405949256,0.5330841121495327
0.9980752405949256,0.5331339377511917
0.9980752405949256,0.5331837726677884
0.9980752405949256,0.5332336169019352
0.9980752405949256,0.5332834704562454
0.9980752405949256,0.5333333333333333
0.9980752405949256,0.5333832055358145
0.9980752405949256,0.5334330870663051
0.9980752405949256,0.5334829779274224
0.9980752405949256,0.5335328781217846
0.9980752405949256,0.5335827876520112
0.9980752405949256,0.5336327065207223
0.9980752405949256,0.5336826347305389
0.9980752405949256,0.5337325722840834
0.9980752405949256,0.533782519183979
0.9980752405949256,0.5338324754328498
0.9980752405949256,0.5338824410333208
0.9980752405949256,0.5339324159880183
0.9980752405949256,0.5339824002995693
0.9980752405949256,0.5341324094016293
0.9980752405949256,0.5341824311668851
0.9980752405949256,0.5342324623021448
0.9980752405949256,0.5342825028100412
0.9980752405949256,0.5343325526932085
0.9980752405949256,0.5344827586206896
0.9980752405949256,0.5345328460312998
0.9980752405949256,0.5345829428303656
0.9980752405949256,0.5346330490205268
0.9980752405949256,0.5346831646044244
0.9980752405949256,0.5347332895847005
0.9980752405949256,0.5347834239639977
0.9980752405949256,0.5348335677449602
0.9980752405949256,0.5348837209302325
0.9980752405949256,0.5349338835224609
0.9980752405949256,0.5349840555242918
0.9980752405949256,0.5350342369383735
0.9980752405949256,0.5350844277673545
0.9980752405949256,0.535134628013885
0.9980752405949256,0.5351848376806155
0.9980752405949256,0.5354360274101192
0.9980752405949256,0.535486293653774
0.9980752405949256,0.5355868544600939
0.9980752405949256,0.5357377665069972
0.9980752405949256,0.5357880894232575
0.9980752405949256,0.5358384217942697
0.9980752405949256,0.5358887636226982
0.9980752405949256,0.5359391149112093
0.9980752405949256,0.5359894756624695
0.9980752405949256,0.5360398458791467
0.9980752405949256,0.5361910133483737
0.9980752405949256,0.5362414214534174
0.9980752405949256,0.536291839037232
0.9980752405949256,0.5363422661024918
0.9980752405949256,0.5363927026518713
0.9980752405949256,0.5364431486880467
0.9980752405949256,0.5364936042136945
0.9980752405949256,0.5365440692314928
0.9980752405949256,0.536746024277783
0.9980752405949256,0.5367965367965368
0.9980752405949256,0.5368470588235295
0.9980752405949256,0.5372009794688265
0.9980752405949256,0.5373528026377767
0.9980752405949256,0.5374034294328246
0.9980752405949256,0.5374540657683973
0.9980752405949256,0.5375047116471918
0.9980752405949256,0.5375553670719065
0.9980752405949256,0.5376060320452404
0.9980752405949256,0.5376567065698935
0.9980752405949256,0.5377073906485671
0.9980752405949256,0.5377580842839634
0.9980752405949256,0.5378087874787856
0.9980752405949256,0.5378595002357378
0.9980752405949256,0.5379102225575254
0.9980752405949256,0.5379609544468547
0.9980752405949256,0.5380116959064327
0.9980752405949256,0.538062446938968
0.9980752405949256,0.5381132075471698
0.9980752405949256,0.5381639777337485
0.9980752405949256,0.5382147575014153
0.9980752405949256,0.5382655468528829
0.9980752405949256,0.5383163457908645
0.9980752405949256,0.5383671543180746
0.9980752405949256,0.5384179724372287
0.9980752405949256,0.5384688001510431
0.9980752405949256,0.5385196374622356
0.9980752405949256,0.5385704843735247
0.9980752405949256,0.5386213408876298
0.9980752405949256,0.5386722070072717
0.9980752405949256,0.5387230827351719
0.9980752405949256,0.538824863026639
0.9979002624671915,0.5388321995464853
0.9979002624671915,0.5388831144288009
0.9979002624671915,0.5389340389340389
0.9979002624671915,0.5389849730649277
0.9979002624671915,0.5390359168241966
0.9979002624671915,0.539086870214576
0.9979002624671915,0.5393417817287687
0.9979002624671915,0.5393927929632082
0.9979002624671915,0.5394438138479001
0.9979002624671915,0.5394948443855831
0.9979002624671915,0.5395458845789972
0.9979002624671915,0.5395969344308827
0.9979002624671915,0.5396479939439819
0.9979002624671915,0.5397501419647928
0.9979002624671915,0.5398012304779933
0.9979002624671915,0.5399034365237149
0.9979002624671915,0.5399545540617308
0.9979002624671915,0.5400056812801818
0.9979002624671915,0.540107964769391
0.9979002624671915,0.5401591210456526
0.9979002624671915,0.540210287013356
0.9979002624671915,0.5402614626752558
0.9979002624671915,0.5403638430926663
0.9979002624671915,0.5404150478536909
0.9979002624671915,0.5404662623199393
0.9979002624671915,0.5405174864941712
0.9979002624671915,0.5405687203791469
0.9979002624671915,0.5406199639776282
0.9979002624671915,0.5406712172923777
0.9979002624671915,0.5407224803261591
0.9979002624671915,0.5407737530817371
0.9979002624671915,0.5408250355618777
0.9979002624671915,0.5408763277693475
0.9979002624671915,0.5409276297069145
0.9979002624671915,0.5409789413773477
0.9979002624671915,0.5410302627834171
0.9979002624671915,0.5410815939278938
0.9979002624671915,0.5411329348135496
0.9979002624671915,0.5411842854431581
0.9979002624671915,0.5412356458194932
0.9979002624671915,0.5413897854566166
0.9979002624671915,0.5414925939992404
0.9979002624671915,0.5415440129142531
0.9979002624671915,0.5415954415954416
0.9979002624671915,0.5416983282674772
0.9979002624671915,0.5421102661596958
0.9979002624671915,0.5421618024527046
0.9979002624671915,0.5422649044404297
0.9979002624671915,0.5423680456490727
0.9979002624671915,0.5424196309682329
0.9979002624671915,0.5424712261010178
0.9979002624671915,0.5425228310502284
0.9979002624671915,0.5425744458186662
0.9979002624671915,0.5426260704091341
0.9979002624671915,0.5426777048244362
0.9979002624671915,0.5427293490673772
0.9979002624671915,0.5431428571428571
0.9979002624671915,0.5432463326347876
0.9979002624671915,0.5432980851671906
0.9979002624671915,0.5434016198189614
0.9979002624671915,0.543453401943968
0.9979002624671915,0.5435051939388164
0.9979002624671915,0.5435569958063287
0.9979002624671915,0.5436088075493279
0.9979002624671915,0.5436606291706387
0.9979002624671915,0.5437124606730861
0.9979002624671915,0.5437643020594966
0.9979002624671915,0.5445431108564881
0.9979002624671915,0.5445951107715814
0.9979002624671915,0.5446471206188521
0.9979002624671915,0.5451156566622061
0.9977252843394576,0.5452285331803404
0.9977252843394576,0.5452806732332409
0.9977252843394576,0.5453328232593726
0.9977252843394576,0.5453849832615973
0.9977252843394576,0.5454371532427779
0.9977252843394576,0.5454893332057782
0.9977252843394576,0.5455415231534635
0.9977252843394576,0.5455937230886997
0.9977252843394576,0.545645933014354
0.9977252843394576,0.545698152933295
0.9977252843394576,0.5457503828483921
0.9977252843394576,0.5460639724190768
0.9977252843394576,0.5461162723877023
0.9977252843394576,0.5461685823754789
0.9977252843394576,0.546220902385286
0.9977252843394576,0.5462732324200038
0.9977252843394576,0.5463255724825141
0.9977252843394576,0.5463779225756995
0.9977252843394576,0.5464302827024436
0.9977252843394576,0.5464826528656316
0.9977252843394576,0.5465350330681491
0.9977252843394576,0.5465874233128835
0.9977252843394576,0.5466398236027227
0.9977252843394576,0.5467970847717684
0.9977252843394576,0.5468495252709312
0.9977252843394576,0.5469544364508393
0.9977252843394576,0.5470069071373753
0.9977252843394576,0.5471643796180788
0.9977252843394576,0.5472168905950096
0.9977252843394576,0.54726941165179
0.9977252843394576,0.5473219427913227
0.9977252843394576,0.5473744840165115
0.9977252843394576,0.5474270353302612
0.9977252843394576,0.5474795967354776
0.9977252843394576,0.5475847498319408
0.9977252843394576,0.547637341529005
0.9977252843394576,0.5476899433291711
0.9977252843394576,0.5477425552353506
0.9977252843394576,0.5477951772504563
0.9977252843394576,0.547847809377402
0.9977252843394576,0.5479004516191025
0.9977252843394576,0.547953103978474
0.9977252843394576,0.5480057664584335
0.9977252843394576,0.5480584390618992
0.9977252843394576,0.5481111217917908
0.9977252843394576,0.5482165176425343
0.9977252843394576,0.5482692307692307
0.9977252843394576,0.5483219540340417
0.9977252843394576,0.5483746874398923
0.9977252843394576,0.5484274309897086
0.9977252843394576,0.5484801846864179
0.9977252843394576,0.5485329485329485
0.9977252843394576,0.5485857225322301
0.9977252843394576,0.5486385066871933
0.9977252843394576,0.5486913010007698
0.9977252843394576,0.5487441054758926
0.9977252843394576,0.5487969201154956
0.9977252843394576,0.5488497449225141
0.9977252843394576,0.5489025798998844
0.9977252843394576,0.548955425050544
0.9977252843394576,0.5490082803774312
0.9977252843394576,0.5490611458834858
0.9977252843394576,0.5491140215716487
0.9977252843394576,0.5491669074448617
0.9977252843394576,0.5492198035060682
0.9977252843394576,0.549325626204239
0.9977252843394576,0.5493785528470951
0.9977252843394576,0.5495903614457831
0.9977252843394576,0.5496433391170233
0.9977252843394576,0.5496963270027957
0.9977252843394576,0.5497493251060548
0.9977252843394576,0.549802333429756
0.9977252843394576,0.5498553519768563
0.9977252843394576,0.5499083807503135
0.9977252843394576,0.5499614197530864
0.9977252843394576,0.5500144689881354
0.9977252843394576,0.5500675284584218
0.9977252843394576,0.5501205981669078
0.9977252843394576,0.5502267683103348
0.9977252843394576,0.5502798687512064
0.9977252843394576,0.5503329794421388
0.9977252843394576,0.5503861003861004
0.9977252843394576,0.5504392315860605
0.9977252843394576,0.5507050415298436
0.9977252843394576,0.550758234328214
0.9977252843394576,0.5508114374034003
0.9977252843394576,0.5508646507583809
0.9977252843394576,0.5509178743961353
0.9977252843394576,0.5509711083196445
0.9977252843394576,0.5510243525318902
0.9977252843394576,0.5510776070358558
0.9977252843394576,0.5511308718345255
0.9977252843394576,0.5511841469308845
0.9977252843394576,0.5512374323279196
0.9977252843394576,0.5512907280286183
0.9977252843394576,0.5513440340359699
0.9977252843394576,0.5513973503529639
0.9977252843394576,0.5516107187772081
0.9977252843394576,0.5516640866873065
0.9977252843394576,0.551770853493323
0.9977252843394576,0.5518242523952386
0.9977252843394576,0.5518776616337592
0.9977252843394576,0.5519310812118866
0.9977252843394576,0.5519845111326235
0.9977252843394576,0.5520379513989737
0.9977252843394576,0.5520914020139427
0.9977252843394576,0.5521448629805364
0.9977252843394576,0.5521983343017626
0.9977252843394576,0.5522518159806296
0.9977252843394576,0.5523053080201472
0.9977252843394576,0.5523588104233266
0.9977252843394576,0.5524658463327197
0.9977252843394576,0.5525193798449612
0.9977252843394576,0.5525729237329199
0.9977252843394576,0.5526264779996123
0.9977252843394576,0.5526800426480566
0.9977252843394576,0.5532162607936354
0.9977252843394576,0.5532699398408694
0.9977252843394576,0.5533236293061621
0.9977252843394576,0.5533773291925466
0.9977252843394576,0.5534310395030574
0.9977252843394576,0.5534847602407299
0.9977252843394576,0.5535922330097087
0.9977252843394576,0.553645985047092
0.9977252843394576,0.553699747523791
0.9977252843394576,0.5537535204428474
0.9977252843394576,0.5538073038073038
0.9977252843394576,0.553861097620204
0.9977252843394576,0.5539149018845929
0.9977252843394576,0.553968716603517
0.9977252843394576,0.5540225417800233
0.9977252843394576,0.5540763774171606
0.9977252843394576,0.554291824633032
0.9977252843394576,0.5543457126190939
0.9977252843394576,0.5543996110841031
0.9977252843394576,0.5544535200311163
0.9977252843394576,0.5545074394631917
0.9977252843394576,0.5545613693833884
0.9977252843394576,0.554615309794767
0.9977252843394576,0.5546692607003891
0.9977252843394576,0.5547232221033175
0.9977252843394576,0.5547771940066161
0.9977252843394576,0.5548311764133502
0.9977252843394576,0.5548851693265863
0.9977252843394576,0.5549391727493918
0.9977252843394576,0.5549931866848355
0.9977252843394576,0.5550472111359875
0.9977252843394576,0.555101246105919
0.9977252843394576,0.5551552915977023
0.9977252843394576,0.5552093476144109
0.9977252843394576,0.5552634141591197
0.9977252843394576,0.5553174912349046
0.9977252843394576,0.5553715788448427
0.9977252843394576,0.5554256769920125
0.9977252843394576,0.5554797856794934
0.9977252843394576,0.5555339049103664
0.9977252843394576,0.5555880346877131
0.9977252843394576,0.555642175014617
0.9977252843394576,0.5556963258941624
0.9977252843394576,0.5557504873294347
0.9977252843394576,0.5558046593235209
0.9975503062117236,0.5561951219512196
0.9975503062117236,0.5562493901844082
0.9975503062117236,0.5563036690085871
0.9975503062117236,0.5563579584268566
0.9975503062117236,0.556412258442319
0.9975503062117236,0.5566839175861732
0.9975503062117236,0.55673828125
0.9975503062117236,0.5567926555327669
0.9975503062117236,0.5568470404375855
0.9975503062117236,0.5569014359675686
0.9975503062117236,0.5569558421258304
0.9975503062117236,0.5570102589154861
0.9975503062117236,0.5570646863396521
0.9973753280839895,0.5570214013485781
0.9973753280839895,0.5570758405003909
0.9973753280839895,0.5571302902942039
0.9973753280839895,0.5571847507331378
0.9973753280839895,0.5572392218203148
0.9973753280839895,0.557293703558858
0.9973753280839895,0.5578937065674856
0.9973753280839895,0.5580029368575624
0.9973753280839895,0.5583308845136644
0.9973753280839895,0.5584950029394474
0.9973753280839895,0.5585497305242528
0.9973753280839895,0.5587139776514409
0.9973753280839895,0.5587687481619449
0.9973753280839895,0.5588235294117647
0.9973753280839895,0.5588783214040592
0.9973753280839895,0.5589331241419886
0.9973753280839895,0.5593170444509862
0.9973753280839895,0.5593719332679097
0.9973753280839895,0.5594268328589656
0.9973753280839895,0.5594817432273262
0.9973753280839895,0.5595366643761657
0.9973753280839895,0.559591596308659
0.9973753280839895,0.5596465390279823
0.9973753280839895,0.5597014925373134
0.9973753280839895,0.5597564568398311
0.9973753280839895,0.5598114319387154
0.9973753280839895,0.5598664178371476
0.9973753280839895,0.5601965601965602
0.9973753280839895,0.5602516217810104
0.9973753280839895,0.5603066941905043
0.9973753280839895,0.5603617774282343
0.9973753280839895,0.5604168714973946
0.9973753280839895,0.56047197640118
0.9973753280839895,0.560527092142787
0.9973753280839895,0.5606373561522573
0.9973753280839895,0.5606925044265197
0.9973753280839895,0.5607476635514018
0.9973753280839895,0.5608028335301063
0.9973753280839895,0.5608580143658368
0.9973753280839895,0.5609132060617988
0.9973753280839895,0.5609684086211987
0.9973753280839895,0.5610236220472441
0.9973753280839895,0.5613551309828639
0.9973753280839895,0.5614104205653502
0.9973753280839895,0.5614657210401891
0.9973753280839895,0.5615210324105999
0.9973753280839895,0.5615763546798029
0.9973753280839895,0.5616316878510198
0.9973753280839895,0.5616870319274734
0.9973753280839895,0.5617423869123879
0.9973753280839895,0.5617977528089888
0.9973753280839895,0.5618531296205027
0.9973753280839895,0.5619085173501577
0.9973753280839895,0.5620193255768093
0.9973753280839895,0.5620747460802682
0.9973753280839895,0.5621301775147929
0.9973753280839895,0.5621856198836177
0.9973753280839895,0.5622410731899783
0.9973753280839895,0.5622965374371116
0.9973753280839895,0.5623520126282557
0.9973753280839895,0.5624074987666502
0.9973753280839895,0.5624629958555358
0.9973753280839895,0.562685093780849
0.9973753280839895,0.5627406456708461
0.9973753280839895,0.5627962085308057
0.9973753280839895,0.562962962962963
0.9973753280839895,0.5630185697352825
0.9973753280839895,0.563074187493826
0.9973753280839895,0.5631854559826104
0.9973753280839895,0.5632411067193676
0.9973753280839895,0.563296768455381
0.9973753280839895,0.5634081249382228
0.9973753280839895,0.5634638196915777
0.9973753280839895,0.5635195254572417
0.9973753280839895,0.5635752422384813
0.9973753280839895,0.5636309700385642
0.9973753280839895,0.5636867088607594
0.9973753280839895,0.5637424587083375
0.9973753280839895,0.5637982195845698
0.9973753280839895,0.5641888547956053
0.9973753280839895,0.5642447040190062
